;CountryCode;EVTOL;HOTOL;NAPTOL;ORATOL;EVIG;HOIG;NAPIG;ORAIG
;USKS;1994;04;3;01:59:59;1994;10;30;01:59:59
;USKS;1995;04;2;01:59:59;1995;10;29;01:59:59
;USKS;1996;04;7;01:59:59;1996;10;27;01:59:59
;USKS;1997;04;6;01:59:59;1997;10;26;01:59:59
;USKS;1998;04;5;01:59:59;1998;10;25;01:59:59
;USKS;1999;04;4;01:59:59;1999;10;31;01:59:59
;USKS;2000;04;2;01:59:59;2000;10;29;01:59:59
;USKS;2001;04;1;01:59:59;2001;10;28;01:59:59
;USKS;2002;04;7;01:59:59;2002;10;27;01:59:59
;USKS;2003;04;6;01:59:59;2003;10;26;01:59:59
;USKS;2004;04;4;01:59:59;2004;10;31;01:59:59
;USKS;2005;04;3;01:59:59;2005;10;30;01:59:59
;USKS;2006;04;2;01:59:59;2006;10;29;01:59:59
;USKS;2007;03;11;01:59:59;2007;11;4;01:59:59
;USKS;2008;03;9;01:59:59;2008;11;2;01:59:59
;USKS;2009;03;8;01:59:59;2009;11;1;01:59:59
;USKS;2010;03;14;01:59:59;2010;11;7;01:59:59
;USKS;2011;03;13;01:59:59;2011;11;6;01:59:59
;USKS;2012;03;11;01:59:59;2012;11;4;01:59:59
;USKS;2013;03;10;01:59:59;2013;11;3;01:59:59
;USKS;2014;03;9;01:59:59;2014;11;2;01:59:59
;USKS;2015;03;8;01:59:59;2015;11;1;01:59:59
;USKS;2016;03;13;01:59:59;2016;11;6;01:59:59
;USKS;2017;03;12;01:59:59;2017;11;5;01:59:59
;USKS;2018;03;11;01:59:59;2018;11;4;01:59:59
;USKS;2019;03;10;01:59:59;2019;11;3;01:59:59
;USKY;2010;03;14;01:59:59;2010;11;7;01:59:59
;USKY;2011;03;13;01:59:59;2011;11;6;01:59:59
;USKY;2012;03;11;01:59:59;2012;11;4;01:59:59
;USKY;2013;03;10;01:59:59;2013;11;3;01:59:59
;USKY;2014;03;9;01:59:59;2014;11;2;01:59:59
;USKY;2015;03;8;01:59:59;2015;11;1;01:59:59
;USKY;2016;03;13;01:59:59;2016;11;6;01:59:59
;USKY;2017;03;12;01:59:59;2017;11;5;01:59:59
;USKY;2018;03;11;01:59:59;2018;11;4;01:59:59
;USKY;2019;03;10;01:59:59;2019;11;3;01:59:59
;USKY;2010;03;14;01:59:59;2010;11;7;01:59:59
;USKY;2011;03;13;01:59:59;2011;11;6;01:59:59
;USKY;2012;03;11;01:59:59;2012;11;4;01:59:59
;USKY;2013;03;10;01:59:59;2013;11;3;01:59:59
;USKY;2014;03;9;01:59:59;2014;11;2;01:59:59
;USKY;2015;03;8;01:59:59;2015;11;1;01:59:59
;USKY;2016;03;13;01:59:59;2016;11;6;01:59:59
;USKY;2017;03;12;01:59:59;2017;11;5;01:59:59
;USKY;2018;03;11;01:59:59;2018;11;4;01:59:59
;USKY;2019;03;10;01:59:59;2019;11;3;01:59:59
;USKY;2010;03;14;01:59:59;2010;11;7;01:59:59
;USKY;2011;03;13;01:59:59;2011;11;6;01:59:59
;USKY;2012;03;11;01:59:59;2012;11;4;01:59:59
;USKY;2013;03;10;01:59:59;2013;11;3;01:59:59
;USKY;2014;03;9;01:59:59;2014;11;2;01:59:59
;USKY;2015;03;8;01:59:59;2015;11;1;01:59:59
;USKY;2016;03;13;01:59:59;2016;11;6;01:59:59
;USKY;2017;03;12;01:59:59;2017;11;5;01:59:59
;USKY;2018;03;11;01:59:59;2018;11;4;01:59:59
;USKY;2019;03;10;01:59:59;2019;11;3;01:59:59
;USKY;2010;03;14;01:59:59;2010;11;7;01:59:59
;USKY;2011;03;13;01:59:59;2011;11;6;01:59:59
;USKY;2012;03;11;01:59:59;2012;11;4;01:59:59
;USKY;2013;03;10;01:59:59;2013;11;3;01:59:59
;USKY;2014;03;9;01:59:59;2014;11;2;01:59:59
;USKY;2015;03;8;01:59:59;2015;11;1;01:59:59
;USKY;2016;03;13;01:59:59;2016;11;6;01:59:59
;USKY;2017;03;12;01:59:59;2017;11;5;01:59:59
;USKY;2018;03;11;01:59:59;2018;11;4;01:59:59
;USKY;2019;03;10;01:59:59;2019;11;3;01:59:59
;USKY;2010;03;14;01:59:59;2010;11;7;01:59:59
;USKY;2011;03;13;01:59:59;2011;11;6;01:59:59
;USKY;2012;03;11;01:59:59;2012;11;4;01:59:59
;USKY;2013;03;10;01:59:59;2013;11;3;01:59:59
;USKY;2014;03;9;01:59:59;2014;11;2;01:59:59
;USKY;2015;03;8;01:59:59;2015;11;1;01:59:59
;USKY;2016;03;13;01:59:59;2016;11;6;01:59:59
;USKY;2017;03;12;01:59:59;2017;11;5;01:59:59
;USKY;2018;03;11;01:59:59;2018;11;4;01:59:59
;USKY;2019;03;10;01:59:59;2019;11;3;01:59:59
;USKY;2010;03;14;01:59:59;2010;11;7;01:59:59
;USKY;2011;03;13;01:59:59;2011;11;6;01:59:59
;USKY;2012;03;11;01:59:59;2012;11;4;01:59:59
;USKY;2013;03;10;01:59:59;2013;11;3;01:59:59
;USKY;2014;03;9;01:59:59;2014;11;2;01:59:59
;USKY;2015;03;8;01:59:59;2015;11;1;01:59:59
;USKY;2016;03;13;01:59:59;2016;11;6;01:59:59
;USKY;2017;03;12;01:59:59;2017;11;5;01:59:59
;USKY;2018;03;11;01:59:59;2018;11;4;01:59:59
;USKY;2019;03;10;01:59:59;2019;11;3;01:59:59
;USKY;1970;04;26;01:59:59;1970;10;25;01:59:59
;USKY;1971;04;25;01:59:59;1971;10;31;01:59:59
;USKY;1972;04;30;01:59:59;1972;10;29;01:59:59
;USKY;1973;04;29;01:59:59;1973;10;28;01:59:59
;USKY;1974;01;6;01:59:59;1974;10;27;01:59:59
;USKY;1975;02;23;01:59:59;1975;10;26;01:59:59
;USKY;1976;04;25;01:59:59;1976;10;31;01:59:59
;USKY;1977;04;24;01:59:59;1977;10;30;01:59:59
;USKY;1978;04;30;01:59:59;1978;10;29;01:59:59
;USKY;1979;04;29;01:59:59;1979;10;28;01:59:59
;USKY;1980;04;27;01:59:59;1980;10;26;01:59:59
;USKY;1981;04;26;01:59:59;1981;10;25;01:59:59
;USKY;1982;04;25;01:59:59;1982;10;31;01:59:59
;USKY;1983;04;24;01:59:59;1983;10;30;01:59:59
;USKY;1984;04;29;01:59:59;1984;10;28;01:59:59
;USKY;1985;04;28;01:59:59;1985;10;27;01:59:59
;USKY;1986;04;27;01:59:59;1986;10;26;01:59:59
;USKY;1987;04;5;01:59:59;1987;10;25;01:59:59
;USKY;1988;04;3;01:59:59;1988;10;30;01:59:59
;USKY;1989;04;2;01:59:59;1989;10;29;01:59:59
;USKY;1990;04;1;01:59:59;1990;10;28;01:59:59
;USKY;1991;04;7;01:59:59;1991;10;27;01:59:59
;USKY;1992;04;5;01:59:59;1992;10;25;01:59:59
;USKY;1993;04;4;01:59:59;1993;10;31;01:59:59
;USKY;1994;04;3;01:59:59;1994;10;30;01:59:59
;USKY;1995;04;2;01:59:59;1995;10;29;01:59:59
;USKY;1996;04;7;01:59:59;1996;10;27;01:59:59
;USKY;1997;04;6;01:59:59;1997;10;26;01:59:59
;USKY;1998;04;5;01:59:59;1998;10;25;01:59:59
;USKY;1999;04;4;01:59:59;1999;10;31;01:59:59
;USKY;2000;04;2;01:59:59;2000;10;29;01:59:59
;USKY;2001;04;1;01:59:59;2001;10;28;01:59:59
;USKY;2002;04;7;01:59:59;2002;10;27;01:59:59
;USKY;2003;04;6;01:59:59;2003;10;26;01:59:59
;USKY;2004;04;4;01:59:59;2004;10;31;01:59:59
;USKY;2005;04;3;01:59:59;2005;10;30;01:59:59
;USKY;2006;04;2;01:59:59;2006;10;29;01:59:59
;USKY;2007;03;11;01:59:59;2007;11;4;01:59:59
;USKY;2008;03;9;01:59:59;2008;11;2;01:59:59
;USKY;2009;03;8;01:59:59;2009;11;1;01:59:59
;USKY;2010;03;14;01:59:59;2010;11;7;01:59:59
;USKY;2011;03;13;01:59:59;2011;11;6;01:59:59
;USKY;2012;03;11;01:59:59;2012;11;4;01:59:59
;USKY;2013;03;10;01:59:59;2013;11;3;01:59:59
;USKY;2014;03;9;01:59:59;2014;11;2;01:59:59
;USKY;2015;03;8;01:59:59;2015;11;1;01:59:59
;USKY;2016;03;13;01:59:59;2016;11;6;01:59:59
;USKY;2017;03;12;01:59:59;2017;11;5;01:59:59
;USKY;2018;03;11;01:59:59;2018;11;4;01:59:59
;USKY;2019;03;10;01:59:59;2019;11;3;01:59:59
;USLA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USLA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USLA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USLA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USLA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USLA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USLA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USLA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USLA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USLA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USLA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USLA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USLA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USLA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USLA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USLA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USLA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USLA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USLA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USLA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USLA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USLA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USLA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USLA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USLA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USLA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USLA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USLA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USLA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USLA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USLA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USLA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USLA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USLA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USLA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USLA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USLA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USLA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USLA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USLA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USLA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USLA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USLA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USLA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USLA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USLA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USLA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USLA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USLA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USLA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USLA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USLA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USLA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USLA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USLA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USLA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USLA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USLA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USLA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USLA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USLA;1970;04;26;01:59:59;1970;10;25;01:59:59
;USLA;1971;04;25;01:59:59;1971;10;31;01:59:59
;USLA;1972;04;30;01:59:59;1972;10;29;01:59:59
;USLA;1973;04;29;01:59:59;1973;10;28;01:59:59
;USLA;1974;01;6;01:59:59;1974;10;27;01:59:59
;USLA;1975;02;23;01:59:59;1975;10;26;01:59:59
;USLA;1976;04;25;01:59:59;1976;10;31;01:59:59
;USLA;1977;04;24;01:59:59;1977;10;30;01:59:59
;USLA;1978;04;30;01:59:59;1978;10;29;01:59:59
;USLA;1979;04;29;01:59:59;1979;10;28;01:59:59
;USLA;1980;04;27;01:59:59;1980;10;26;01:59:59
;USLA;1981;04;26;01:59:59;1981;10;25;01:59:59
;USLA;1982;04;25;01:59:59;1982;10;31;01:59:59
;USLA;1983;04;24;01:59:59;1983;10;30;01:59:59
;USLA;1984;04;29;01:59:59;1984;10;28;01:59:59
;USLA;1985;04;28;01:59:59;1985;10;27;01:59:59
;USLA;1986;04;27;01:59:59;1986;10;26;01:59:59
;USLA;1987;04;5;01:59:59;1987;10;25;01:59:59
;USLA;1988;04;3;01:59:59;1988;10;30;01:59:59
;USLA;1989;04;2;01:59:59;1989;10;29;01:59:59
;USLA;1990;04;1;01:59:59;1990;10;28;01:59:59
;USLA;1991;04;7;01:59:59;1991;10;27;01:59:59
;USLA;1992;04;5;01:59:59;1992;10;25;01:59:59
;USLA;1993;04;4;01:59:59;1993;10;31;01:59:59
;USLA;1994;04;3;01:59:59;1994;10;30;01:59:59
;USLA;1995;04;2;01:59:59;1995;10;29;01:59:59
;USLA;1996;04;7;01:59:59;1996;10;27;01:59:59
;USLA;1997;04;6;01:59:59;1997;10;26;01:59:59
;USLA;1998;04;5;01:59:59;1998;10;25;01:59:59
;USLA;1999;04;4;01:59:59;1999;10;31;01:59:59
;USLA;2000;04;2;01:59:59;2000;10;29;01:59:59
;USLA;2001;04;1;01:59:59;2001;10;28;01:59:59
;USLA;2002;04;7;01:59:59;2002;10;27;01:59:59
;USLA;2003;04;6;01:59:59;2003;10;26;01:59:59
;USLA;2004;04;4;01:59:59;2004;10;31;01:59:59
;USLA;2005;04;3;01:59:59;2005;10;30;01:59:59
;USLA;2006;04;2;01:59:59;2006;10;29;01:59:59
;USLA;2007;03;11;01:59:59;2007;11;4;01:59:59
;USLA;2008;03;9;01:59:59;2008;11;2;01:59:59
;USLA;2009;03;8;01:59:59;2009;11;1;01:59:59
;USLA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USLA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USLA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USLA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USLA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USLA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USLA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USLA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USLA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USLA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USMA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USMA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USMA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USMA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USMA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USMA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USMA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USMA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USMA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USMA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USMA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USMA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USMA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USMA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USMA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USMA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USMA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USMA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USMA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USMA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USMA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USMA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USMA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USMA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USMA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USMA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USMA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USMA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USMA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USMA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USMA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USMA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USMA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USMA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USMA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USMA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USMA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USMA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USMA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USMA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USMA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USMA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USMA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USMA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USMA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USMA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USMA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USMA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USMA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USMA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USMA;2010;03;14;01:59:59;2010;11;7;01:59:59
;USMA;2011;03;13;01:59:59;2011;11;6;01:59:59
;USMA;2012;03;11;01:59:59;2012;11;4;01:59:59
;USMA;2013;03;10;01:59:59;2013;11;3;01:59:59
;USMA;2014;03;9;01:59:59;2014;11;2;01:59:59
;USMA;2015;03;8;01:59:59;2015;11;1;01:59:59
;USMA;2016;03;13;01:59:59;2016;11;6;01:59:59
;USMA;2017;03;12;01:59:59;2017;11;5;01:59:59
;USMA;2018;03;11;01:59:59;2018;11;4;01:59:59
;USMA;2019;03;10;01:59:59;2019;11;3;01:59:59
;USMA;1970;04;26;01:59:59;1970;10;25;01:59:59
;USMA;1971;04;25;01:59:59;1971;10;31;01:59:59
;USMA;1972;04;30;01:59:59;1972;10;29;01:59:59
;USMA;1973;04;29;01:59:59;1973;10;28;01:59:59
;USMA;1974;01;6;01:59:59;1974;10;27;01:59:59
;USMA;1975;02;23;01:59:59;1975;10;26;01:59:59
;USMA;1976;04;25;01:59:59;1976;10;31;01:59:59
;USMA;1977;04;24;01:59:59;1977;10;30;01:59:59
;USMA;1978;04;30;01:59:59;1978;10;29;01:59:59
;USMA;1979;04;29;01:59:59;1979;10;28;01:59:59
;USMA;1980;04;27;01:59:59;1980;10;26;01:59:59
;USMA;1981;04;26;01:59:59;1981;10;25;01:59:59
;USMA;1982;04;25;01:59:59;1982;10;31;01:59:59
;USMA;1983;04;24;01:59:59;1983;10;30;01:59:59
;USMA;1984;04;29;01:59:59;1984;10;28;01:59:59
;USMA;1985;04;28;01:59:59;1985;10;27;01:59:59
;USMA;1986;04;27;01:59:59;1986;10;26;01:59:59
;USMA;1987;04;5;01:59:59;1987;10;25;01:59:59
;USMA;1988;04;3;01:59:59;1988;10;30;01:59:59
;USMA;1989;04;2;01:59:59;1989;10;29;01:59:59
;USMA;1990;04;1;01:59:59;1990;10;28;01:59:59
;USMA;1991;04;7;01:59:59;1991;10;27;01:59:59
;USMA;1992;04;5;01:59:59;1992;10;25;01:59:59
;USMA;1993;04;4;01:59:59;1993;10;31;01:59:59
;USMA;1994;04;3;01:59:59;1994;10;30;01:59:59
;USMA;1995;04;2;01:59:59;1995;10;29;01:59:59
;USMA;1996;04;7;01:59:59;1996;10;27;01:59:59
;USMA;1997;04;6;01:59:59;1997;10;26;01:59:59
;USMA;1998;04;5;01:59:59;1998;10;25;01:59:59
;USMA;1999;04;4;01:59:59;1999;10;31;01:59:59
;USMA;2000;04;2;01:59:59;2000;10;29;01:59:59
;USMA;2001;04;1;01:59:59;2001;10;28;01:59:59
